com.samsung.shealth.activity.day_summary,6267007,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
,,,,548,,354383,90,0,,2023-10-04 14:52:02.812,,2023-10-03 15:00:00.446,,,,-1,60000,5,,,,412.83,,21.109995,922749ee-33f0-4a0c-a68a-3f12c3b3ca85.extra_data.json,1Aysn0n5s3,1600,com.sec.android.app.shealth,352783,82680000,922749ee-33f0-4a0c-a68a-3f12c3b3ca85,1696377600000,
,,,,1826,,1195204,90,0,,2023-10-05 14:37:19.122,,2023-10-04 15:09:22.011,,,,-1,180000,21,,,,1376.98,,70.03,879595cf-3765-4e15-82a3-f711240de796.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1195204,34800000,879595cf-3765-4e15-82a3-f711240de796,1696464000000,
,,,,4193,,2765527,90,0,,2023-10-06 14:28:08.080,,2023-10-05 15:00:00.635,,,,-1,120000,51,,,,3141.65,,156.37,5bc85a7b-bb73-4538-9fde-61ad77ed39f8.extra_data.json,1Aysn0n5s3,5514,com.sec.android.app.shealth,2760013,32820000,5bc85a7b-bb73-4538-9fde-61ad77ed39f8,1696550400000,
,,,,17250,,10666817,90,0,,2023-10-07 16:07:33.025,,2023-10-06 15:00:00.579,,,,-1,1169000,196,,,,13051.273,,645.12524,e674dde6-3cec-4bf6-9c1b-420c389ef30c.extra_data.json,1Aysn0n5s3,1836,com.sec.android.app.shealth,10664981,36420000,e674dde6-3cec-4bf6-9c1b-420c389ef30c,1696636800000,
,,,,24747,,14752627,90,0,,2023-10-08 15:19:13.566,,2023-10-07 16:07:32.880,,,,-1,1482000,272,,,,18965.486,,927.7474,a50024dd-4b89-4f89-90ff-679bfa0ca839.extra_data.json,1Aysn0n5s3,29161,com.sec.android.app.shealth,14723466,22320000,a50024dd-4b89-4f89-90ff-679bfa0ca839,1696723200000,
,,,,25127,,15365608,90,0,,2023-10-09 14:48:32.309,,2023-10-08 15:19:13.293,,,,-1,1380000,284,,,,19021.527,,938.24994,2a4af216-0f51-42e1-9544-2b83f3407249.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,15365608,31020000,2a4af216-0f51-42e1-9544-2b83f3407249,1696809600000,
,,,,40721,,25473025,90,0,,2023-10-10 11:56:50.352,,2023-10-09 15:29:09.101,,,,-1,1260000,471,,,,31085.096,,1514.588,a1f5ff91-dd75-4d3b-b1cf-5657eacac754.extra_data.json,1Aysn0n5s3,86339,com.sec.android.app.shealth,25386686,12120000,a1f5ff91-dd75-4d3b-b1cf-5657eacac754,1696896000000,
,,,,4341,,2746845,90,0,,2023-10-11 15:00:01.111,,2023-10-10 15:00:00.553,,,,-1,240000,50,,,,3258.6196,,163.68999,59d7ef6d-50e5-4113-a542-b9329d81531e.extra_data.json,1Aysn0n5s3,9589,com.sec.android.app.shealth,2737256,19439999,59d7ef6d-50e5-4113-a542-b9329d81531e,1696982400000,
,,,,3521,,2150565,90,0,,2023-10-12 14:57:24.210,,2023-10-11 15:00:00.667,,,,-1,360000,38,,,,2672.8801,,127.04999,b015bdba-7b49-40eb-86e0-46bc1774770f.extra_data.json,1Aysn0n5s3,2793,com.sec.android.app.shealth,2147772,58200000,b015bdba-7b49-40eb-86e0-46bc1774770f,1697068800000,
,,,,4316,,2738159,90,0,,2023-10-13 13:59:13.571,,2023-10-12 15:00:01.066,,,,-1,300000,50,,,,3231.7598,,164.82002,d732818b-820c-4462-bdfd-bcb8e3b5282d.extra_data.json,1Aysn0n5s3,6000,com.sec.android.app.shealth,2732159,28260000,d732818b-820c-4462-bdfd-bcb8e3b5282d,1697155200000,
,,,,1981,,1318599,90,0,,2023-10-14 14:13:54.948,,2023-10-13 15:00:00.447,,,,-1,60000,23,,,,1478.6599,,74.29001,ef8d7030-e8ca-4f1a-99de-c7a7ddd44527.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1318599,41640000,ef8d7030-e8ca-4f1a-99de-c7a7ddd44527,1697241600000,
,,,,6795,,4120057,90,0,,2023-10-15 11:08:00.314,,2023-10-14 16:52:17.508,,,,-1,480000,74,,,,5303.27,,250.52,85c92a7e-eca7-4be6-8109-5852b75f26d1.extra_data.json,1Aysn0n5s3,50298,com.sec.android.app.shealth,4069759,35820000,85c92a7e-eca7-4be6-8109-5852b75f26d1,1697328000000,
,,,,4099,,2600790,90,0,,2023-10-16 10:41:39.210,,2023-10-15 15:00:01.768,,,,-1,420000,47,,,,3084.4802,,156.46997,997fc791-428f-498d-855f-29cdb5675650.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,2600790,43800000,997fc791-428f-498d-855f-29cdb5675650,1697414400000,
,,,,1370,,913790,90,0,,2023-10-17 13:51:49.849,,2023-10-16 15:38:18.777,,,,-1,60000,16,,,,1014.8301,,52.729992,dce9f9f8-e298-4d33-9f92-95e8f8c25b76.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,913790,49980000,dce9f9f8-e298-4d33-9f92-95e8f8c25b76,1697500800000,
,,,,2640,,1760183,90,0,,2023-10-18 09:07:45.269,,2023-10-17 15:00:00.398,,,,-1,120000,32,,,,1950.0002,,100.54997,c03f971d-6df5-4242-98f8-d02ba544962a.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1760183,31920000,c03f971d-6df5-4242-98f8-d02ba544962a,1697587200000,
,,,,1697,,1131899,90,0,,2023-10-19 14:55:08.077,,2023-10-18 15:00:00.570,,,,-1,120000,20,,,,1262.01,,65.499985,df3de00d-7e38-4593-8c8e-0b9831fc392a.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1131899,28860000,df3de00d-7e38-4593-8c8e-0b9831fc392a,1697673600000,
,,,,7946,,4992749,90,0,,2023-10-20 10:11:35.638,,2023-10-19 15:14:23.676,,,,-1,480000,92,,,,5982.8315,,301.6799,f3155ef0-f205-4525-86cb-d4e6b7e6c696.extra_data.json,1Aysn0n5s3,7909,com.sec.android.app.shealth,4984840,23640000,f3155ef0-f205-4525-86cb-d4e6b7e6c696,1697760000000,
,,,,6730,,4119641,90,0,,2023-10-21 14:54:03.936,,2023-10-20 15:00:00.469,,,,-1,480000,75,,,,5123.4,,244.49,546c2f35-d507-436f-9b9c-c4bde2aead55.extra_data.json,1Aysn0n5s3,18066,com.sec.android.app.shealth,4101575,21180000,546c2f35-d507-436f-9b9c-c4bde2aead55,1697846400000,
,,,,1999,,1319296,90,0,,2023-10-22 13:12:23.177,,2023-10-21 15:00:01.383,,,,-1,120000,23,,,,1498.1099,,75.65999,a06145cc-c37e-4500-ad94-162fd523c5d6.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1319296,29340000,a06145cc-c37e-4500-ad94-162fd523c5d6,1697932800000,
,,,,2238,,1491411,90,0,,2023-10-23 13:43:03.626,,2023-10-22 15:08:10.492,,,,-1,49358,26,,,,1677.45,,84.31998,cd62a0c7-ea0f-4b92-a0d1-acbcbf7ed4f8.extra_data.json,1Aysn0n5s3,2000,com.sec.android.app.shealth,1489411,20460000,cd62a0c7-ea0f-4b92-a0d1-acbcbf7ed4f8,1698019200000,
,,,,4056,,2667848,90,0,,2023-10-24 14:10:52.876,,2023-10-23 16:52:12.809,,,,-1,120000,48,,,,3000.2302,,157.62994,ba9cadfa-edfc-4fb6-8b8e-0e18ac14b749.extra_data.json,1Aysn0n5s3,5293,com.sec.android.app.shealth,2662555,16740000,ba9cadfa-edfc-4fb6-8b8e-0e18ac14b749,1698105600000,
,,,,3914,,2488187,90,0,,2023-10-25 14:59:33.113,,2023-10-24 15:02:28.277,,,,-1,420000,45,,,,2908.3708,,151.52998,78c1bd4e-e658-4524-8afc-1ff4d5d76e3c.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,2488187,23160000,78c1bd4e-e658-4524-8afc-1ff4d5d76e3c,1698192000000,
,,,,5568,,3459321,90,0,,2023-10-26 15:09:22.763,,2023-10-25 15:00:01.012,,,,-1,839000,63,,,,4185.702,,213.2206,8569df21-0bdd-4757-add9-e02a39791b33.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,3459321,14340000,8569df21-0bdd-4757-add9-e02a39791b33,1698278400000,
,,,,4386,,2798282,90,0,,2023-10-27 15:10:42.923,,2023-10-26 15:09:22.739,,,,-1,480000,51,,,,3256.9795,,169.50998,46fc53d0-6723-44e5-a1ba-026b5190fdbe.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,2798282,43500000,46fc53d0-6723-44e5-a1ba-026b5190fdbe,1698364800000,
,,,,2279,,1459763,90,0,,2023-10-28 14:57:39.835,,2023-10-27 15:10:42.834,,,,-1,360000,26,,,,1708.4598,,85.66998,45fe3b83-ce4c-4cfc-9962-b7ce9ef5d33b.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1459763,23220000,45fe3b83-ce4c-4cfc-9962-b7ce9ef5d33b,1698451200000,
,,,,3485,,2163383,90,0,,2023-10-29 14:30:08.426,,2023-10-28 15:00:01.322,,,,-1,540000,38,,,,2629.0098,,127.279976,058e4d5d-f261-4fdd-b3e9-b421b8ff7e03.extra_data.json,1Aysn0n5s3,10000,com.sec.android.app.shealth,2153383,32160000,058e4d5d-f261-4fdd-b3e9-b421b8ff7e03,1698537600000,
,,,,2037,,1305049,90,0,,2023-10-30 14:35:04.629,,2023-10-29 15:00:00.318,,,,-1,240000,23,,,,1526.8499,,76.79999,6e15b0d5-5a81-4edb-8a70-52d4cf1ace64.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1305049,45240000,6e15b0d5-5a81-4edb-8a70-52d4cf1ace64,1698624000000,
,,,,1483,,989161,90,0,,2023-10-31 13:53:24.268,,2023-10-30 15:13:07.444,,,,-1,60000,17,,,,1123.99,,55.14999,8b03ff28-343d-4af6-9382-30ad91982955.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,989161,25620000,8b03ff28-343d-4af6-9382-30ad91982955,1698710400000,
,,,,1760,,1171889,90,0,,2023-11-01 13:26:56.204,,2023-10-31 15:00:00.623,,,,-1,60000,21,,,,1292.1301,,66.939995,c674ef51-86f4-4c90-8aee-167640662a76.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1171889,22380000,c674ef51-86f4-4c90-8aee-167640662a76,1698796800000,
,,,,4233,,2772539,90,0,,2023-11-02 14:25:29.219,,2023-11-01 15:26:54.910,,,,-1,240000,51,,,,3139.13,,161.75998,65ad0c8a-b1b7-4432-96a4-36247285ad04.extra_data.json,1Aysn0n5s3,7484,com.sec.android.app.shealth,2765055,41820000,65ad0c8a-b1b7-4432-96a4-36247285ad04,1698883200000,
,,,,339,,215411,90,0,,2023-11-03 14:33:09.150,,2023-11-02 15:10:55.723,,,,-1,60000,3,,,,255.51996,,12.65,bbc48b26-f280-49d9-82af-30b5228dfbdc.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,215411,35340000,bbc48b26-f280-49d9-82af-30b5228dfbdc,1698969600000,
,,,,5836,,3664719,90,0,,2023-11-04 14:59:46.176,,2023-11-03 15:00:01.539,,,,-1,360000,66,,,,4404.189,,220.66,a4dad500-c9bd-4c40-a126-06396d5289b2.extra_data.json,1Aysn0n5s3,17469,com.sec.android.app.shealth,3647250,44340000,a4dad500-c9bd-4c40-a126-06396d5289b2,1699056000000,
,,,,445,,296815,90,0,,2023-11-05 11:35:05.995,,2023-11-04 15:00:01.078,,,,-1,40687,4,,,,333.71002,,16.499998,5ebf156a-f545-4598-889e-4ec9c827e850.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,296815,32160000,5ebf156a-f545-4598-889e-4ec9c827e850,1699142400000,
,,,,8343,,5279964,90,0,,2023-11-06 15:01:02.288,,2023-11-05 15:00:00.440,,,,-1,659199,96,,,,6319.5527,,311.50818,e81fb270-0031-4448-97f8-ba4c0eb491a3.extra_data.json,1Aysn0n5s3,5141,com.sec.android.app.shealth,5274823,37080000,e81fb270-0031-4448-97f8-ba4c0eb491a3,1699228800000,
,,,,7093,,4559287,90,0,,2023-11-07 14:07:29.389,,2023-11-06 15:00:00.576,,,,-1,900000,83,,,,5451.599,,269.13995,1fea2ea7-dd30-4581-9327-74ea3e077161.extra_data.json,1Aysn0n5s3,24091,com.sec.android.app.shealth,4535196,14700000,1fea2ea7-dd30-4581-9327-74ea3e077161,1699315200000,
,,,,2161,,1403988,90,0,,2023-11-08 10:35:01.919,,2023-11-07 15:08:05.977,,,,-1,180000,25,,,,1624.9099,,79.659996,e16a07b9-b3ee-466a-9f80-c288288f3277.extra_data.json,1Aysn0n5s3,800,com.sec.android.app.shealth,1403188,24660000,e16a07b9-b3ee-466a-9f80-c288288f3277,1699401600000,
,,,,1125,,739673,90,0,,2023-11-09 14:55:03.144,,2023-11-08 15:27:15.532,,,,-1,60000,13,,,,841.8401,,40.550003,b3220648-d47a-45fb-a836-5ee93572a245.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,739673,25080000,b3220648-d47a-45fb-a836-5ee93572a245,1699488000000,
,,,,1289,,829628,90,0,,2023-11-10 14:46:32.171,,2023-11-09 15:10:47.945,,,,-1,240000,14,,,,962.4899,,47.879997,6b61bb83-6242-4716-acc0-63c1cb0e02a6.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,829628,44160000,6b61bb83-6242-4716-acc0-63c1cb0e02a6,1699574400000,
,,,,679,,452893,90,0,,2023-11-11 13:12:44.949,,2023-11-10 16:10:27.826,,,,-1,47357,7,,,,514.99,,24.670002,a5c2d78a-fcc7-4795-97be-5acb1ad2db2e.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,452893,28380000,a5c2d78a-fcc7-4795-97be-5acb1ad2db2e,1699660800000,
,,,,1633,,1064442,90,0,,2023-11-12 12:17:05.053,,2023-11-11 15:06:21.744,,,,-1,60000,18,,,,1219.62,,60.329998,97668e75-4924-4578-88cd-f45ab15f9d69.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1064442,34080000,97668e75-4924-4578-88cd-f45ab15f9d69,1699747200000,
,,,,2797,,1817395,90,0,,2023-11-13 13:30:13.947,,2023-11-12 15:00:00.624,,,,-1,120000,33,,,,2088.37,,103.59998,01097cdb-ae63-4e60-b598-a61c07a6f626.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1817395,57540000,01097cdb-ae63-4e60-b598-a61c07a6f626,1699833600000,
,,,,714,,461504,90,0,,2023-11-14 15:00:00.766,,2023-11-13 15:00:00.675,,,,-1,60000,7,,,,552.0901,,26.949993,4fb32342-3d9d-4325-ab3f-8e2c17a9663d.extra_data.json,1Aysn0n5s3,7366,com.sec.android.app.shealth,454138,34260000,4fb32342-3d9d-4325-ab3f-8e2c17a9663d,1699920000000,
,,,,4348,,2755872,90,0,,2023-11-15 12:48:38.075,,2023-11-14 15:00:00.718,,,,-1,540000,50,,,,3208.7695,,169.24002,6ce696c4-bac8-48da-9a5f-b9fe4d3d02c4.extra_data.json,1Aysn0n5s3,4400,com.sec.android.app.shealth,2751472,53940000,6ce696c4-bac8-48da-9a5f-b9fe4d3d02c4,1700006400000,
,,,,812,,534472,90,0,,2023-11-16 14:53:15.919,,2023-11-15 15:00:00.396,,,,-1,180000,8,,,,625.66003,,28.249996,eddf68c5-d2d0-436d-9af5-cb41650c7a6c.extra_data.json,1Aysn0n5s3,3600,com.sec.android.app.shealth,530872,28740000,eddf68c5-d2d0-436d-9af5-cb41650c7a6c,1700092800000,
,,,,3773,,2455047,90,0,,2023-11-17 14:57:03.547,,2023-11-16 15:00:00.368,,,,-1,120000,44,,,,2838.7595,,137.66998,062e9025-2a40-4bb6-9cc4-2d5ad4e18908.extra_data.json,1Aysn0n5s3,9209,com.sec.android.app.shealth,2445838,27360000,062e9025-2a40-4bb6-9cc4-2d5ad4e18908,1700179200000,
,,,,3125,,1922109,90,0,,2023-11-18 14:12:07.988,,2023-11-17 15:00:00.574,,,,-1,240000,34,,,,2368.93,,112.379974,b49d1b8d-a7bb-429a-b7cc-1001702d811d.extra_data.json,1Aysn0n5s3,3600,com.sec.android.app.shealth,1918509,19440000,b49d1b8d-a7bb-429a-b7cc-1001702d811d,1700265600000,
,,,,6719,,4166384,90,0,,2023-11-19 14:43:07.050,,2023-11-18 15:00:00.570,,,,-1,1200000,75,,,,5136.6597,,254.33669,15be409c-defa-42ae-8694-bf40dc493a83.extra_data.json,1Aysn0n5s3,26802,com.sec.android.app.shealth,4139582,38940000,15be409c-defa-42ae-8694-bf40dc493a83,1700352000000,
,,,,7891,,4952062,90,0,,2023-11-20 15:21:25.357,,2023-11-19 15:00:01.190,,,,-1,420000,91,,,,5918.2295,,301.84,f4bf59c0-2871-4cbf-af7e-89afdc72223c.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,4952062,22739999,f4bf59c0-2871-4cbf-af7e-89afdc72223c,1700438400000,
,,,,6211,,3797378,90,0,,2023-11-21 13:50:22.507,,2023-11-20 15:21:24.939,,,,-1,1225000,68,,,,4835.4243,,220.26923,4136ae8b-4bcf-4a92-b9c3-9b7b1ac56650.extra_data.json,1Aysn0n5s3,24924,com.sec.android.app.shealth,3772454,29160000,4136ae8b-4bcf-4a92-b9c3-9b7b1ac56650,1700524800000,
,,,,89,,59363,90,0,,2023-11-22 15:00:01.255,,2023-11-21 15:00:00.515,,,,-1,10005,0,,,,65.5,,3.0600002,bcda9165-6f28-42ad-9ae3-d608c5f1f1eb.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,59363,32940000,bcda9165-6f28-42ad-9ae3-d608c5f1f1eb,1700611200000,
,,,,5361,,3324431,90,0,,2023-11-23 15:35:12.272,,2023-11-22 15:00:01.140,,,,-1,300000,61,,,,4064.2996,,197.34993,523239f5-ef95-4737-980b-1de1b8b8e289.extra_data.json,1Aysn0n5s3,14800,com.sec.android.app.shealth,3309631,29880000,523239f5-ef95-4737-980b-1de1b8b8e289,1700697600000,
,,,,8796,,5713529,90,0,,2023-11-24 14:26:15.199,,2023-11-23 15:35:10.423,,,,-1,600000,105,,,,6458.79,,336.44998,d79b4151-16ea-49b5-9375-640427b15222.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,5713529,24420000,d79b4151-16ea-49b5-9375-640427b15222,1700784000000,
,,,,186,,124062,90,0,,2023-11-25 14:08:10.839,,2023-11-24 15:15:13.122,,,,-1,22678,2,,,,138.4,,6.9399996,7518c53b-a3c6-4d6a-98da-50942b6ce881.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,124062,49860000,7518c53b-a3c6-4d6a-98da-50942b6ce881,1700870400000,
,,,,140,,93380,90,0,,2023-11-26 15:00:01.010,,2023-11-25 15:00:00.634,,,,-1,22011,1,,,,104.36,,5.23,64ff6c2d-4eb0-4148-9ff9-b7d7e841756c.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,93380,29219999,64ff6c2d-4eb0-4148-9ff9-b7d7e841756c,1700956800000,
,,,,74,,49358,90,0,,2023-11-27 11:55:05.610,,2023-11-26 15:00:00.623,,,,-1,10005,0,,,,55.519997,,2.6299999,6fb6a3b1-9581-42a0-8bcc-076cec1a39f6.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,49358,64500000,6fb6a3b1-9581-42a0-8bcc-076cec1a39f6,1701043200000,
,,,,5983,,3695760,90,0,,2023-11-28 14:15:05.969,,2023-11-27 15:03:15.859,,,,-1,480000,67,,,,4493.449,,229.52997,c45de8d9-5c4b-4063-8bfb-9983084e51fc.extra_data.json,1Aysn0n5s3,1600,com.sec.android.app.shealth,3694160,21780000,c45de8d9-5c4b-4063-8bfb-9983084e51fc,1701129600000,
,,,,88,,58696,90,0,,2023-11-29 10:22:21.006,,2023-11-28 16:19:59.814,,,,-1,16008,0,,,,65.71001,,3.12,a5315ca0-76f3-46a2-aaf6-586d4dc9a3d2.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,58696,53280000,a5315ca0-76f3-46a2-aaf6-586d4dc9a3d2,1701216000000,
,,,,146,,97382,90,0,,2023-11-30 08:11:31.484,,2023-11-29 15:00:00.659,,,,-1,18676,1,,,,109.18001,,5.16,73f6d112-104a-44d8-8a73-a51ad06d5e5a.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,97382,34020000,73f6d112-104a-44d8-8a73-a51ad06d5e5a,1701302400000,
,,,,3650,,2196498,90,0,,2023-12-01 19:26:21.828,,2023-11-30 15:00:00.668,,,,-1,420000,40,,,,2770.2605,,128.40001,87d86235-7c63-4c72-af71-eed285c815e0.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,2196498,48360000,87d86235-7c63-4c72-af71-eed285c815e0,1701388800000,
,,,,420,,280140,90,0,,2023-12-02 13:53:20.997,,2023-12-01 15:11:09.527,,,,-1,45356,4,,,,315.33002,,15.429999,d24d0b2f-73f7-425f-bc61-1508d8c86599.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,280140,23700000,d24d0b2f-73f7-425f-bc61-1508d8c86599,1701475200000,
0,,0,0,3725,300,2339576,90,0,62600630,2023-12-29 19:01:25.697,10,2023-12-02 15:04:48.581,0.0,30,30,-1,180000,42,8,0,8,2840.2402,0,137.87001,a98d61f3-e9dd-463f-a1f4-6cf5a9012a0b.extra_data.json,1Aysn0n5s3,11166,com.sec.android.app.shealth,2328410,41580000,a98d61f3-e9dd-463f-a1f4-6cf5a9012a0b,1701561600000,
0,,0,0,548,300,365516,90,0,62600630,2023-12-29 19:01:25.455,10,2023-12-03 15:15:04.650,0.0,30,30,-1,40687,6,6,0,8,411.38995,0,20.04,b995ca83-b8f5-439c-8a54-a61436a13602.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,365516,24660000,b995ca83-b8f5-439c-8a54-a61436a13602,1701648000000,
0,,0,0,634,300,422878,90,0,62600630,2023-12-29 19:01:25.235,10,2023-12-04 15:41:08.165,0.0,30,30,-1,41354,7,7,0,8,474.91003,0,23.300003,d6ed4e96-4f07-461a-a1d4-664708f5be3a.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,422878,22320000,d6ed4e96-4f07-461a-a1d4-664708f5be3a,1701734400000,
0,,0,0,1631,300,1029668,90,0,62600630,2023-12-29 19:01:25.104,10,2023-12-05 15:00:00.551,0.0,30,30,-1,120000,18,5,0,8,1230.2198,0,60.989998,2e0b1d10-8028-4455-8b8d-db661087dbd5.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1029668,26040000,2e0b1d10-8028-4455-8b8d-db661087dbd5,1701820800000,
0,,0,0,229,300,152743,90,0,62600630,2023-12-29 19:01:24.989,10,2023-12-06 15:52:46.797,0.0,30,30,-1,23345,2,3,0,8,168.16002,0,8.37,7f49e81b-68c7-469b-b460-76ac462255d0.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,152743,43799999,7f49e81b-68c7-469b-b460-76ac462255d0,1701907200000,
0,,0,0,2422,300,1502614,90,0,62600630,2023-12-29 19:01:24.868,10,2023-12-07 16:48:59.803,0.0,30,30,-1,360000,26,9,0,8,1840.01,0,89.20001,1c004c13-0d99-4ebf-9134-79af84a69d5b.extra_data.json,1Aysn0n5s3,10168,com.sec.android.app.shealth,1492446,33720000,1c004c13-0d99-4ebf-9134-79af84a69d5b,1701993600000,
0,,0,0,275,300,183425,90,0,62600630,2023-12-29 19:01:24.746,10,2023-12-08 15:00:00.641,0.0,30,30,-1,33350,3,3,0,8,206.26999,0,9.88,fe0f07d6-52fe-4cdc-9a50-e9bdb58e12c3.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,183425,53280000,fe0f07d6-52fe-4cdc-9a50-e9bdb58e12c3,1702080000000,
0,,0,0,295,300,196765,90,0,62600630,2023-12-29 19:01:24.616,10,2023-12-09 15:04:35.045,0.0,30,30,-1,29348,3,5,0,8,223.11002,0,10.459999,16a59a22-84f5-48cf-bda9-c7cb0182b897.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,196765,30360000,16a59a22-84f5-48cf-bda9-c7cb0182b897,1702166400000,
0,,0,0,512,300,341504,90,0,62600630,2023-12-29 19:01:24.492,10,2023-12-10 15:00:00.479,0.0,30,30,-1,31349,5,7,0,8,382.00995,0,19.05,3478e082-a67e-4462-b394-e1c34746fd6a.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,341504,23220000,3478e082-a67e-4462-b394-e1c34746fd6a,1702252800000,
0,,0,0,1834,300,1182441,90,0,62600630,2023-12-29 19:01:24.366,10,2023-12-11 15:05:52.703,0.0,30,30,-1,240000,21,6,0,8,1372.4697,0,68.6,6219bf70-c613-4fa6-9293-ff74fd511fae.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1182441,37620000,6219bf70-c613-4fa6-9293-ff74fd511fae,1702339200000,
0,,0,0,364,300,242788,90,0,62600630,2023-12-29 19:01:24.238,10,2023-12-12 15:03:09.384,0.0,30,30,-1,31349,4,7,0,8,273.27002,0,13.309999,2199a147-dfe2-4162-ad64-4e27fb5df831.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,242788,28679999,2199a147-dfe2-4162-ad64-4e27fb5df831,1702425600000,
0,,0,0,279,300,186093,90,0,62600630,2023-12-29 19:01:24.089,10,2023-12-13 15:19:22.547,0.0,30,30,-1,31349,3,6,0,8,208.19,0,10.24,7265370f-15e0-40b7-a1f0-07741bacdb2d.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,186093,20340000,7265370f-15e0-40b7-a1f0-07741bacdb2d,1702512000000,
0,,0,0,3613,300,2187443,90,0,62600630,2023-12-29 19:01:23.965,10,2023-12-14 15:00:00.278,0.0,30,30,-1,300000,38,12,0,8,2786.04,0,140.49998,f935f5b5-1303-4eed-b6a7-9c67ecaf787d.extra_data.json,1Aysn0n5s3,43051,com.sec.android.app.shealth,2144392,31320000,f935f5b5-1303-4eed-b6a7-9c67ecaf787d,1702598400000,
0,,0,0,1725,300,1145209,90,0,62600630,2023-12-29 19:01:23.826,10,2023-12-15 15:00:00.383,0.0,30,30,-1,60000,21,10,0,8,1282.5297,0,65.329994,6d1a25de-56fa-4e6d-86f2-97dbd4d032bc.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,1145209,28260000,6d1a25de-56fa-4e6d-86f2-97dbd4d032bc,1702684800000,
0,,0,0,4533,300,2765209,90,0,62600630,2023-12-29 19:01:23.699,10,2023-12-16 15:00:00.651,0.0,30,30,-1,360000,51,10,0,8,3437.8694,0,164.71999,677dbc4f-4fba-4a3d-9d20-bbeaa3485f2f.extra_data.json,1Aysn0n5s3,1935,com.sec.android.app.shealth,2763274,23940000,677dbc4f-4fba-4a3d-9d20-bbeaa3485f2f,1702771200000,
0,,0,0,228,300,152076,90,0,62600630,2023-12-29 19:01:23.587,10,2023-12-17 15:35:55.882,0.0,30,30,-1,23345,2,4,0,8,171.06,0,8.14,e3ec6456-372e-4f04-8321-e39eca03e0cf.extra_data.json,1Aysn0n5s3,0,com.sec.android.app.shealth,152076,56940000,e3ec6456-372e-4f04-8321-e39eca03e0cf,1702857600000,
